"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_dcdc_3v\current_version\working\working.kicad_sch"
"Date:","18/09/2023 01:45:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","79"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3, C4, C6, C9, C11, C12","7","100n","C","agg:0402","","",""
"C2, C10","2","10n","C","agg:0402","","",""
"C5","1","10u","C","agg:0805","","",""
"C7","1","3n3","C","agg:0402","","",""
"C8, C13","2","22u","C","agg:0805","","",""
"IC1, IC3","2","LTC2975","LTC2975","agg:QFN-64-EP-LTC-UP","","",""
"IC2","1","TPS62132","TPS62132","agg:QFN-16-EP-TI","","",""
"J1","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J2","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J3","1","NORTH TOP","CONN_02x05","agg:TFML-105-02-L-D","","",""
"J4","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J5","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J6","1","NORTH BOT","CONN_02x05","agg:SFML-105-02-L-D-LC","","",""
"L1","1","2u2","L","agg:XFL4020","","",""
"Q1, Q2, Q3, Q4, Q9, Q11","6","NFET_GDS","NFET_GDS","agg:PowerPAK-SC-75-6L-Single","","",""
"Q5, Q6, Q7, Q8, Q10, Q12","6","PFET_GDS","PFET_GDS","agg:SON2x2","","",""
"R1, R26","2","5k49","R","agg:0402","","",""
"R2, R3, R4, R5, R6, R7, R8, R21, R22, R23, R24, R25, R27, R28","14","10k","R","agg:0402","","",""
"R9, R10, R11, R12, R13, R14, R15, R16, R29, R30, R32, R33","12","33k","R","agg:0402","","",""
"R17, R18, R19, R20, R31, R34","6","10m","R","agg:0603","","",""
"R35, R36, R37, R38, R39, R40","6","1M","R","agg:0402","","",""
"TP1, TP2, TP3, TP4","4","TESTPAD","TESTPAD","agg:TESTPAD","","",""
