"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_extpressure\current_version\working\working.kicad_sch"
"Date:","18/09/2023 02:30:21"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C6, C7","6","100n","C","agg:0402","","",""
"C5","1","4µ7","C","agg:0402","","",""
"C8","1","1µ","C","agg:0402","","",""
"C9","1","10n","C","agg:0402","","",""
"D1","1","RED","LED","agg:0603-LED","","",""
"D2","1","GRN","LED","agg:0603-LED","","",""
"D3, D4, D5","3","ESD_DIODE","ESD_DIODE","agg:0402","","",""
"IC1, IC2, IC3, IC4","4","SP100","SP100","agg:SP100","","",""
"IC5","1","STM32F0xxKxTx","STM32F0xxKxTx","agg:LQFP-32","","",""
"J1","1","SERIAL","CONN_01x04","agg:S04B-PASK-2","","",""
"P1","1","SWD_TC","SWD_TC","agg:TC2030-NL","","",""
"R1, R2","2","1k","R","agg:0402","","",""
