"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_push_button_power_switch_pcb_adafruit_power_switch\current_version\working\working.kicad_sch"
"Date:","16/09/2023 03:45:50"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","C-USC0805","working:C0805","","",""
"CN1, CN2","2","1X4-CLEANBIG","1X4-CLEANBIG","working:1X04-CLEANBIG","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","4093DT","4093DT","working:MC14093B-TSSOP14","","",""
"LED0","1","RED","LEDCHIP-LED0805","working:CHIP-LED0805","","",""
"Q1","1","2N2222","-NPN-SOT23-BEC","working:SOT23-BEC","","",""
"Q2","1","POWER PFET","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R1, R4","2","1K","R-US_R0805","working:R0805","","",""
"R2, R3","2","100K","rcl_R-US_R0805","working:R0805","","",""
"S1","1","40-XX-ROUND","40-XX-ROUND","working:B3F-40XX-ROUND","","",""
