"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\dchwebb_playdice_playdice\current_version\working\working.kicad_sch"
"Date:","01/10/2023 02:25:42"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"Action1","1","Action Button","SW_MEC_5E","Buttons_Switches_THT:SW_MEC_5GTH9","MEC 5E single pole normally-open tactile switch","",""
"C1, C4","2","10uF","C_Polarized_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.18x1.45mm_HandSolder","Polarized capacitor, small symbol","",""
"C2, C3","2","22uF","C_Polarized_Small","Capacitors_THT:CP_Radial_D5.0mm_P2.00mm","Polarized capacitor, small symbol","",""
"D1, D2","2","1N5817","D","Diodes_THT:D_DO-41_SOD81_P7.62mm_Horizontal","Diode","",""
"Encoder1","1","Rotary_Encoder_Switch","Rotary_Encoder_Switch","PlayDice:Rotary_Encoder_Switch","","",""
"J1","1","Clock In","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J2","1","Eurorack_10_pin_power","Eurorack_10_pin_power","Custom_Footprints:Eurorack_10_pin_header","","",""
"J3","1","Action In","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J4","1","OLED","Conn_01x07","PlayDice:OLED_7_Pin_Connector","Generic connector, single row, 01x07, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J5","1","Gate Out","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J6","1","CV Out","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"Lane1","1","Lane Button","SW_MEC_5E","Buttons_Switches_THT:SW_MEC_5GTH9","MEC 5E single pole normally-open tactile switch","",""
"Left1","1","Left Button","SW_MEC_5E","Buttons_Switches_THT:SW_MEC_5GTH9","MEC 5E single pole normally-open tactile switch","",""
"Q1, Q2","2","MMBT3904","MMBT3904","Package_TO_SOT_SMD:SOT-23","0.2A Ic, 40V Vce, Small Signal NPN Transistor, SOT-23","",""
"R1, R3","2","100k","R","Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder","Resistor","",""
"R2, R4","2","33k","R","Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder","Resistor","",""
"R5, R6","2","20k","R","Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder","Resistor","",""
"R7, R8","2","10k","R","Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder","Resistor","",""
"Right1","1","Right Button","SW_MEC_5E","Buttons_Switches_THT:SW_MEC_5GTH9","MEC 5E single pole normally-open tactile switch","",""
"Teensy1","1","Teensy3.2","Teensy3.2","PlayDice:Teensy30_31_32_LC","","",""
"Tempo1","1","B10K","R_Potentiometer","Potentiometers:Potentiometer_Alps_RK09K_Horizontal","Potentiometer","",""
"U1","1","LM1117-5.0","LM1117-5.0","TO_SOT_Packages_SMD:SOT-223","800mA Low-Dropout Linear Regulator, 5.0V fixed output, TO-220/TO-252/TO-263/SOT-223","",""
"U3","1","TL072","TL072","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","Dual Low-Noise JFET-Input Operational Amplifiers, DIP-8/SOIC-8","",""
