"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_airlift_featherwing_pcb_adafruit_airlift_featherwing\current_version\working\working.kicad_sch"
"Date:","09/09/2023 17:33:09"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C10","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C8","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C12","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D3","1","LED_RGB_PLCC6CREE-CLV6A","LED_RGB_PLCC6CREE-CLV6A","working:RGBLED_PLCC6","","",""
"D4","1","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"ECC1","1","ATECC108","ATECC108","working:SOIC8","","",""
"IC2","1","74AHC1G125","74AHC1G125","working:SOT23-5L","","",""
"JP1","1","HEADER-1X16_MIN","HEADER-1X16_MIN","working:1X16_ROUND_MIN","","",""
"JP3","1","HEADER-1X12_MIN","HEADER-1X12_MIN","working:1X12_ROUND_MIN","","",""
"Q3","1","DMG2305","MOSFET-P","working:SOT23-R","","",""
"R1, R5, R6","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2, R3, R4","3","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7, R12","2","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2, SJ3, SJ4","4","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SW2","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U2","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X3","1","ESP32_WROOM32_SKINNY","ESP32_WROOM32_SKINNY","working:WROOM32_SKINNY","","",""
