"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_gpio_expander_bonnet_pcbs_adafruit_gpio_expander_bonnet\current_version\working\working.kicad_sch"
"Date:","14/09/2023 06:41:25"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"ADDR0, ADDR1, ADDR2","3","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"C1, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","MCP23017ML","MCP23017ML","working:QFN28-ML_6X6MM","","",""
"JP1, JP3, JP5, JP6, JP8, JP9","6","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"JP2, JP7","2","HEADER-2X8_SHROUDED","HEADER-2X8_SHROUDED","working:2X08_SHROUDED","","",""
"PIN1","1","HEADER-1X21","HEADER-1X21","working:1X21_ROUND_70MIL","","",""
"Q1, Q2","2","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3, R4, R5, R6, R7, R8, R9","9","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RPI2","1","PIBONNET_STEMMA_2STEMMA_SMTTHM","PIBONNET_STEMMA_2STEMMA_SMTTHM","working:PI_BONNET_2STEMMA_SMT","","",""
"U1","1","VREG_SOT23-5","VREG_SOT23-5","working:SOT23-5","","",""
"VIO_SELECT0","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
