"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\ai03_2725_ut47_2_ut47_2\current_version\working\working.kicad_sch"
"Date:","23/09/2023 05:00:21"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","34"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","22p","C_Small","Capacitors_SMD:C_0603","Unpolarized capacitor, small symbol","",""
"C3","1","1uF","C_Small","Capacitors_SMD:C_0603","Unpolarized capacitor, small symbol","",""
"C4, C5","2","0.1u","C_Small","Capacitors_SMD:C_0603","Unpolarized capacitor, small symbol","",""
"C6","1","4.7u","C_Small","Capacitors_SMD:C_0603","Unpolarized capacitor, small symbol","",""
"CR1, CR2, CR3, CR4, CR5, CR6, CR7, CR8","8","0.1u","C_Small","Capacitors_SMD:C_0603","Unpolarized capacitor, small symbol","",""
"F1","1","500mA","Polyfuse_Small","Fuse_Holders_and_Fuses:Fuse_SMD1206_Reflow","Resettable fuse, polymeric positive temperature coefficient, small symbol","",""
"R1, R5","2","10k","R_Small","Resistors_SMD:R_0603","Resistor, small symbol","",""
"R2, R3","2","22","R_Small","Resistors_SMD:R_0603","Resistor, small symbol","",""
"R4, R6","2","5.1k","R_Small","Resistors_SMD:R_0603","Resistor, small symbol","",""
"RGB1, RGB2, RGB3, RGB4, RGB5, RGB6, RGB7, RGB8","8","WS2812B","WS2812B-Mir-rescue","WS2812B:WS2812B","","",""
"SW1","1","SW_PUSH","SW_PUSH-Mir-rescue","Molex-0548190589:SKQG-1155865","","",""
"U1","1","ATMEGA32U2-AU","ATMEGA32U2-AU-Mir-rescue","Housings_DFN_QFN:QFN-32-1EP_5x5mm_Pitch0.5mm","","",""
"U2","1","PRTR5V0U2X","PRTR5V0U2X","locallib:SOT143B","","",""
"USB1","1","HRO-TYPE-C-31-M-12","HRO-TYPE-C-31-M-12-Type-C","Type-C:HRO-TYPE-C-31-M-12-Assembly","","",""
"Y1","1","16MHz","Crystal_GND24_Small-Device","Crystals:Crystal_SMD_3225-4pin_3.2x2.5mm","","",""
