"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_l3gd20_breakout_pcb_adafruit_l3gd20h_breakout\current_version\working\working.kicad_sch"
"Date:","14/09/2023 20:49:20"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"IC1","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"IC2","1","LGD20H","GYRO_L3GD20H","working:L3GD20H_LGA16L","","",""
"JP1","1","HEADER-1X976MIL","HEADER-1X976MIL","working:1X09_ROUND_76","","",""
"Q1, Q2","2","BSS138","MOSFET-NREFLOW","working:SOT23","","",""
"R2, R4, R5, R7","4","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3, R6","2","10K","RESISTOR_0805MP","working:_0805MP","","",""
"U$11, U$12, U$13, U$14","4","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
"U$15, U$16","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
