"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_neopixel_shield_pcb_adafruit_neopixel_shield_v2\current_version\working\working.kicad_sch"
"Date:","15/09/2023 17:01:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","86"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32, C33, C34, C35","35","CAP_CERAMIC_0805NO","CAP_CERAMIC_0805NO","working:_0805NO","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"J1","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"JP1","1","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"JP2","1","PINHD-1X1CB","PINHD-1X1CB","working:1X01-CLEANBIG","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13, LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED22, LED23, LED24, LED25, LED26, LED27, LED28, LED29, LED30, LED31, LED32, LED33, LED34, LED35, LED36, LED37, LED38, LED39, LED40","40","WS2812B5050","WS2812B5050","working:WS2812B","","",""
"Q1","1","IRLML6401","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R1","1","RESISTOR_0805NO","RESISTOR_0805NO","working:_0805NO","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","SPST_TACT-EVQQ2","SPST_TACT-EVQQ2","working:EVQ-Q2","","",""
"U1","1","ARDUINOR3-BPLACE","ARDUINOR3-BPLACE","working:ARDUINOR3-BPLACE","","",""
