"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_stemma_non_latching_mini_relay_pcb_adafruit_non_latching_relay_breakout\current_version\working\working.kicad_sch"
"Date:","16/09/2023 16:08:16"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","19"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"D2","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID2, FID3","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","0.1"" Header","HEADER-1X3","working:1X03_OVAL","","",""
"Q1","1","MMBT2222","TRANSISTOR_NPN","working:SOT23-R","","",""
"R1, R3","2","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U$1, U$8, U$9, U$10","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","RELAY_NONLATCHING-EE2NUH","RELAY_NONLATCHING-EE2NUH","working:RELAY_EE2_NOLATCH","","",""
"X3","1","3.5mm Terminal","TERMBLOCK_1X3","working:TERMBLOCK_1X3-3.5MM","","",""
"X4","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"X5","1","2060-403/998-404","2060-403/998-404","working:P-2060-403_998-404","","",""
