"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_linetime_linetime\current_version\working\working.kicad_sch"
"Date:","17/09/2023 23:04:46"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","38"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C101, C102, C105, C106, C107, C108, C109, C110, C111, C112, C113, C114, C115, C116, C119","15","100n","C","agg:0603","","",""
"C103","1","4µ7","C","agg:0603","","",""
"C104, C120, C122","3","1µ","C","agg:0603","","",""
"C117, C118","2","2µ2","C","agg:0603","","",""
"C121","1","10n","C","agg:0603","","",""
"D101, D102, D103","3","LED","LED","agg:0603-LED","","",""
"IC101","1","STM32F7xxZxTx","STM32F7xxZxTx","agg:LQFP-144","","",""
"IC102","1","ADP3335","ADP3335","agg:MSOP-8","","",""
"IC103","1","25AA02E48","25AA02E48","agg:SOT-23-6","","",""
"P101","1","SWD","SWD","agg:FTSH-105-01-F-D-K","","",""
"R101, R102, R103","3","1k","R","agg:0603","","",""
"R104, R105, R106, R107, R108","5","47k","R","agg:0603","","",""
"U101","1","MICROSD","MICROSD","agg:MICROSD_MOLEX_503398-1892","","",""
