"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_pressure\current_version\working\working.kicad_sch"
"Date:","18/09/2023 13:17:38"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","27"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5","5","1n","C_Small","Capacitors_SMD:C_0603","","",""
"C6, C8","2","1u","C_Small","agg:0402-L","","",""
"D1, D2, D3, D4, D5, D6","6","ESD_DIODE","ESD_DIODE","agg:0402","","",""
"IC1","1","NCP380","NCP380","agg:DFN-6-EP-ONSEMI","","",""
"J1","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J2","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J3","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J4","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J5","1","SOUTH TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J6","1","SOUTH BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J7","1","PRESSURE","CONN_02x05","Connectors_Molex:Connector_Molex_PicoBlade_53048-1010","","",""
"R1, R2, R3, R4, R5","5","3.74K","R","Resistors_SMD:R_0603","","",""
"R7","1","110k","R","agg:0402-L","","",""
