"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_ads1x15_breakout_board_pcbs_adafruit_ads1015_12bit_i2c_adc\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 15:25:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FB3, FB4","2","FERRITE","FERRITE-0603NO","working:0603-NO","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1, JP2","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"R1","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R2","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ2","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U1","1","ADS1015IDGST","ADC_ADS1015","working:MSOP10","","",""
"U$25, U$27, U$29, U$30","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
