"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamjvr_stusb1600_breakout_stusb1600_breakout\current_version\working\working.kicad_sch"
"Date:","22/09/2023 22:45:02"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","C_Small","Capacitor_SMD:C_0603_1608Metric","Unpolarized capacitor, small symbol","",""
"C2, C3, C4, C5","4","1uF","C_Small","Capacitor_SMD:C_0603_1608Metric","Unpolarized capacitor, small symbol","",""
"J1","1","USB_C_Receptacle_USB2.0","USB_C_Receptacle_USB2.0-Connector","Connector_USB_Extra:USB_C_Receptacle_GT-USB-7010","","",""
"J2","1","CONN_PMOD","Conn_02x06_Top_Bottom","Connector_PinHeader_2.54mm_Extra:PMODHeader_2x06_P2.54mm_Horizontal","Generic connector, double row, 02x06, top/bottom pin numbering scheme (row 1: 1...pins_per_row, row2: pins_per_row+1 ... num_pins), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J3","1","CONN_PWR","Conn_01x04","Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vertical","Generic connector, single row, 01x04, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J4","1","CONN_DBG","Conn_01x02","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"Q1, Q2","2","Si7223DN","Si7223DN","Package_SO:Vishay_PowerPAK_1212-8_Dual","","",""
"R1, R2, R7, R9, R10, R11, R12","7","10K","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R3, R4, R6","3","1K","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R5, R8","2","4.7K","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"U1","1","STUSB1600","STUSB1600","Package_DFN_QFN:QFN-24-1EP_4x4mm_P0.5mm_EP2.7x2.7mm","","",""
