"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_matrixportal_s3_pcb_adafruit_matrixportal_s3\current_version\working\working.kicad_sch"
"Date:","15/09/2023 03:42:37"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","60"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C3, C4, C7, C18, C19, C20, C22, C23","9","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5, C10, C11, C14, C15","5","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C17, C21, C24","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D2","1","3.6V","DIODE-ZENERSOD323","working:SOD-323","","",""
"DOWN0","1","TL3330AF260QG","SWITCH_SPST_MNT_TACT_RA","working:SPST_TACTILE_RA","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X11","HEADER-1X11","working:1X11_ROUND","","",""
"JP2","1","2x8_SMT_IDC","HEADER-2X8_SHROUDEDSMT","working:2X08_SHROUDEDSMT","","",""
"JP3","1","2x10_SMT_F","HEADER-2X10SMT_FEMALE","working:2X10_SMT_FEMALE","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"LED1","1","WS2812B_3535FULL","WS2812B_3535FULL","working:LED3535_FULLPADS","","",""
"PC2","1","100uF/6.3V","CAP_ELECTROLYTICPANASONIC_D","working:PANASONIC_D","","",""
"R1, R2, R3, R6, R7, R16","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R10","1","5.1K Pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R17","1","1Meg","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RST0","1","TL3330AF260QG","SWITCH_SPST_MNT_TACT_RA","working:SPST_TACTILE_RA","","",""
"SENSE0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"SJ1, SJ2","2","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT_RKB2","working:BTN_RKB2_4.6X2.8","","",""
"TP1, TP2","2","SEWTAP_SMTNUTM3","SEWTAP_SMTNUTM3","working:SMT_NUT_3MM","","",""
"U1, U5","2","74AHCT245","74LCX245_TSSOP20","working:TSSOP20","","",""
"U2","1","LP2985-XXDBVR","LP2985-XXDBVR","working:SOT23-DBV","","",""
"U3","1","ESP32-S3-WROOM","ESP32-S3-WROOM","working:S3-WROOM32","","",""
"U4","1","LIS3DHTR","ACCEL_LIS3DHTR","working:LGA16_3X3MM","","",""
"U6","1","ALS-PT19","PHOTOTRANSISTOR_PT19-315C","working:ALS-PT19-315C","","",""
"U$14, U$19, U$22, U$24","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"UNK3VON0","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"UNK5VON0","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"UP0","1","TL3330AF260QG","SWITCH_SPST_MNT_TACT_RA","working:SPST_TACTILE_RA","","",""
"X5","1","USB TYPE C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
