"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_htu21d_breakout_pcb_adafruit_htu21d_f_stemma_qt\current_version\working\working.kicad_sch"
"Date:","14/09/2023 08:15:51"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"Q3","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R5","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R6","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U1","1","HTU21D-F","HTU21DF","working:HTU21DF","","",""
"U3","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$19, U$20, U$22, U$25","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
