"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_picowbell_dvi_output_adafruit_picowbell_dvi_output_for_pico\current_version\working\working.kicad_sch"
"Date:","15/09/2023 22:28:57"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C11","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C14, C19","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C21","1","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CB1","1","PICOWBELL_THM","PICOWBELL_THM","working:PICOWBELL_THM","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X3ROUND","HEADER-1X3ROUND","working:1X03_ROUND","","",""
"JP3, JP4","2","HEADER-1X17","HEADER-1X17","working:1X17_ROUND70","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1","1","10K Pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R14, R15","2","220 Pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R16, R17","2","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","RKB2","SWITCH_TACT_SMT_RKB2","working:BTN_RKB2_4.6X2.8","","",""
"SW2","1","EG13","SWITCH_DPDTEG1390","working:EG1390","","",""
"X2","1","47151-0001","HDMI_MOLEX_47151_MINI","working:MINIHDMI_CNCTECH","","",""
