"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_1_14_inch_240x135_tft_pcb_adafruit_1_14_inch_240x135_color_tft\current_version\working\working.kicad_sch"
"Date:","09/09/2023 11:10:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","MICROSD","MICROSD","working:MICROSD","","",""
"DISP1","1","DISP_LCD_GENERIC_SPI_1.14IN_240X135_WRAPUNDER","DISP_LCD_GENERIC_SPI_1.14IN_240X135_WRAPUNDER","working:TFT_1.14IN_240X135_WRAPUNDER","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC5","1","APX803","AXP083-SAG","working:SOT23","","",""
"JP1","1","HEADER-1X11","HEADER-1X11","working:1X11_ROUND","","",""
"Q1","1","MMBT2222","TRANSISTOR_NPNWIDE","working:SOT23-WIDE","","",""
"R2, R8","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","22","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","74HC4050D","74HC4050D","working:SOIC16","","",""
"U$9, U$10","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
