"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\sparkfun_apds_9960_rgb_and_gesture_sensor_sparkfun_apds_9960_rgb_and_gesture_sensor\current_version\working\working.kicad_sch"
"Date:","12/09/2023 11:04:08"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","100uF","Cap_Pol","APDS_9960:c_2917","Polarized capacitor","",""
"C2, C3","2","1uF","Cap_NonPol","APDS_9960:0603-CAP","Polarized capacitor","",""
"FID1, FID2","2","FIDUCIAL1X2","FIDUCIAL1X2","APDS_9960:FIDUCIAL-1X2","","",""
"JP1","1","M06SIP","Conn_01x06","APDS_9960:1X06","Generic connector, single row, 01x06, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"LOGO1","1","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME.1COP","APDS_9960:SFE_LOGO_NAME_FLAME_.1","","",""
"LOGO2","1","OSHW-LOGOS","OSHW","APDS_9960:OSHW-LOGO-S","","",""
"R1","1","10k","Resistor","APDS_9960:0603-RES","Resistor","",""
"R2, R3","2","4.7k","Resistor","APDS_9960:0603","Resistor","",""
"R4","1","DNP","Resistor","APDS_9960:0603-RES","Resistor","",""
"SJ1","1","SOLDERJUMPER_2WAYPASTE1&2&3","SOLDERJUMPER_2WAYPASTE1&2&3","APDS_9960:SJ_3_PASTE1&2&3","","",""
"SJ2","1","SOLDERJUMPERNC","SOLDERJUMPERNO","APDS_9960:SJ_2S","","",""
"STANDOFF1, STANDOFF2","2","STAND-OFF","STAND-OFF","APDS_9960:STAND-OFF","","",""
"U1","1","APDS-9960","APDS-9960","APDS_9960:APDS-9960","","",""
"U$1","1","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME1_INCH","APDS_9960:SFE_LOGO_FLAME_.1","","",""
