"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\cvra_cvra_cape_cvra_cape\current_version\working\working.kicad_sch"
"Date:","29/09/2023 22:26:45"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","30p","C_Small","_std:_0603","","",""
"C2, C4, C5","3","100n","C_Small","_std:_0603","","",""
"C6","1","33n","C_Small","_std:_0603","","",""
"C18","1","10u","C_Small","_std:_0603","","",""
"CONN1","1","I2C","I2C","_connectors:_Molex-PicoBlade-SMD-4","","",""
"CONN2","1","UART","UART","_connectors:_Molex-PicoBlade-SMD-4","","",""
"CONN3, CONN4","2","CAN1","CAN","_connectors:_Molex-PicoBlade-SMD-4","","",""
"CONN5, CONN6","2","CAN2","CAN","_connectors:_Molex-PicoBlade-SMD-4","","",""
"D1","1","CAN_PWR","LED","_std:_0603","","",""
"P1","1","Power Connector","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"R1, R2","2","4.7k","R_Small","_std:_0603","","",""
"R3","1","0","R_Small","_std:_0603","","",""
"R4, R5","2","330","R_Small","_std:_0603","","",""
"R6","1","10k","R","_std:_0603","","",""
"R7","1","8.2k","R_Small","_std:_0603","","",""
"R8","1","820","R_Small","_std:_0603","","",""
"R9, R10","2","120","R_Small","_std:_0603","","",""
"R64","1","1k","R","_std:_0603","","",""
"U1","1","BEAGLEBONE","BEAGLEBONE","_beaglebone:BEAGLEBONE","","",""
"U2","1","MCP2515_TSSOP","MCP2515_TSSOP","Housings_SSOP:TSSOP-20_4.4x6.5mm_Pitch0.65mm","","",""
"U3, U4","2","SN65HVD256","SN65HVD256","_std:_SO-8","","",""
"U7","1","LTC4362","LTC4362","_dfn:DFN_8-Lead_2mmx3mm","","",""
"X1","1","8Mhz","XTAL-SMD-4-PADS","_div:XTAL_ABMM2","","",""
