"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_2_13in_eink_bonnet_pcb_adafruit_2_13in_eink_bonnet\current_version\working\working.kicad_sch"
"Date:","09/09/2023 13:57:41"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C15","2","10uF/10V+","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C6","2","1uF/10V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3, C4, C22, C23","4","1uF/25V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","4.7uF/25V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C16, C24","2","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C21","1","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN2","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1, D2, D3","3","MBR0540","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"EINK1","1","EINK_24PIN_213IN","EINK_24PIN_213IN","working:EINK_213IN_104X212","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"L1","1","10uH","INDUCTORNR401","working:INDUCTOR_4X4MM_NR401","","",""
"Q5","1","IRLML2060TRPBF","IRLML2060TRPBF","working:SOT23-3","","",""
"R2, R3, R5, R6","4","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4","1","0.47ohm","RESISTOR0805_10MGAP","working:0805_10MGAP","","",""
"RPI2","1","RASPBERRYPI_BPLUS_SMT_NODIM","RASPBERRYPI_BPLUS_SMT_NODIM","working:PI_BONNET_SMT_NODIM","","",""
"SW3, SW4","2","SWITCH_PUSHBUTTON_3.5X6MM","SWITCH_PUSHBUTTON_3.5X6MM","working:TACTILE_3X6MM","","",""
