"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_max98357_i2s_amp_breakout_adafruit_max98357_breakout\current_version\working\working.kicad_sch"
"Date:","15/09/2023 05:15:43"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","14"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5","2","220pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","Ferrite","FERRITE-0805NO","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X7THICKER","HEADER-1X7THICKER","working:1X07_ROUND_76","","",""
"R1","1","1M","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","MAX98357A","AUDIOAMP_MAX98357","working:QFN16_3MM","","",""
"U$9, U$10","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","TERMBLOCK_1X2","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
