"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_psu_mc_board\current_version\working\working.kicad_sch"
"Date:","18/09/2023 13:32:54"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","43"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10p","C","agg:0402","","",""
"C3","1","4µ7","C","agg:0402","","",""
"C4, C5, C7, C8, C9, C16, C19, C20","8","100n","C","agg:0402","","",""
"C6","1","1µ","C","agg:0402","","",""
"C10, C11","2","2µ2","C","agg:0402","","",""
"C12, C14","2","22µ","C","agg:0805","","",""
"C13","1","3n3","C","agg:0402","","",""
"IC1","1","STM32F405RxTx","STM32F405RxTx","agg:LQFP-64","","",""
"IC2","1","TPS62152","TPS62152","agg:QFN-16-EP-TI","","",""
"IC3","1","MCP2562","MCP2562","agg:DFN-8-EP-MICROCHIP","","",""
"IC5","1","LTC4151","LTC4151","agg:DFN-10-EP-LT","","",""
"J1","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J2","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J3","1","NORTH TOP","CONN_02x05","agg:TFML-105-02-L-D","","",""
"J4","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J5","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"L1","1","3µ3","L","agg:VLS201610HBX-1","","",""
"Q1, Q8","2","PFET","PFET_GDS","agg:SON2x2","","",""
"Q2, Q9","2","NFET","NFET_GDS","agg:SOT-883-B","","",""
"R1, R2","2","100k","R","agg:0402","","",""
"R3","1","100","R","agg:0402","","",""
"R4, R5, R16, R23","4","33k","R","agg:0402","","",""
"R7, R8, R10","3","4k7","R","agg:0402","","",""
"R15","1","10m","R","agg:0805","","",""
"Y1","1","26M","SMD_XTAL","agg:XTAL-20x16","","",""
