"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_max31850_thermocouple_breakout_board_adafruit_max31850\current_version\working\working.kicad_sch"
"Date:","15/09/2023 03:58:31"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","Ferrite","FERRITE0805","working:0805","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","Breakout","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"SJ1, SJ2, SJ3, SJ4","4","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"U1","1","MAX31850","MAX3185X","working:TDFN10_3X4MM","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$8, U$9","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","3.5mm","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
