"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mpu6050_pcb_adafruit_mpu6050\current_version\working\working.kicad_sch"
"Date:","15/09/2023 13:25:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","2.2nF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C7","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C5, C6","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP2","1","HEADER-1X6ROUND","HEADER-1X6ROUND","working:1X06_ROUND","","",""
"JP3","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R2, R4","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","CLKIN","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ2","1","FSYNC","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ3","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","MPU-6050","MPU-6050","working:QFN24_4MM_SMSC","","",""
"U3","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$39, U$40, U$42, U$43","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
