"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_oled_featherwing_pcb_adafruit_oled_featherwing\current_version\working\working.kicad_sch"
"Date:","15/09/2023 18:38:22"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"ADDR0","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"C1, C4, C6","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C5","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C7","2","10uF/16V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC5","1","APX803","AXP083-SAG","working:SOT23","","",""
"L1","1","10uH","INDUCTOR","working:INDUCTOR_1007","","",""
"MS1","1","FEATHERWING_NODIM","FEATHERWING_NODIM","working:FEATHERWING_NODIM","","",""
"OLED1","1","OLED_128X64_SH1107","OLED_128X64_SH1107","working:QT1107P11A","","",""
"R1, R5","2","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2, R6, R8","3","12K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","680K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R7","2","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1, SW2, SW3, SW4","4","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U1","1","FAN5331SX","VREG_FAN5331","working:SOT23-5","","",""
