"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\aaronw2_teensy_plus_neo_teensy\current_version\working\working.kicad_sch"
"Date:","13/09/2023 18:12:46"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","33"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C4, C8, C13","5","0.1uF","C","Capacitor_SMD:C_0603_1608Metric","Unpolarized capacitor","",""
"C3, C6, C12","3","1uF","C","Capacitor_SMD:C_0603_1608Metric","Unpolarized capacitor","",""
"C9, C10, C11, C14","4","10uF","C","Capacitor_SMD:C_0805_2012Metric","Unpolarized capacitor","",""
"D1","1","WS2813-MINI","WS2813-MINI-WS2813-mini","LED_WS2813-mini:LED_WS2813-MINI-2","","",""
"FID1, FID2, FID3, FID4, FID5, FID6","6","FIDUCIAL_1MM","FIDUCIAL_1MM-fiducial","Fiducial:Fiducial_0.5mm_Mask1mm","","",""
"J3, J7","2","Conn_01x14_Male","Conn_01x14_Male-Connector","Connector_PinHeader_2.54mm:PinHeader_1x14_P2.54mm_Vertical","","",""
"J5","1","Conn_01x05_Male","Conn_01x05_Male-Connector","Connector_PinHeader_2.54mm:PinHeader_1x05_P2.54mm_Vertical","","",""
"J8","1","Conn_02x07_Odd_Even","Conn_02x07_Odd_Even","Connector_PinHeader_2.54mm:PinHeader_2x07_P2.54mm_Vertical","Generic connector, double row, 02x07, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J9","1","Conn_01x01_Male","Conn_01x01_Male-Connector","Connector_PinHeader_2.54mm:PinHeader_1x01_P2.54mm_Vertical","","",""
"J10","1","Conn_01x14","Conn_01x14","Connector_PinHeader_2.54mm:PinHeader_1x14_P2.54mm_Vertical","Generic connector, single row, 01x14, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J11","1","Conn_02x04_Odd_Even","Conn_02x04_Odd_Even","Connector_PinHeader_2.54mm:PinHeader_2x04_P2.54mm_Vertical","Generic connector, double row, 02x04, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J12","1","Conn_01x02","Conn_01x02","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"RN1","1","47K","R_Network15-Aaron","Resistor_SMD:R_Array_Convex_8x0602","","",""
"SW1","1","SW_SPST_KMR2","SW_SPST_KMR2-switch_tact_smt","Aaron:SW_SPST_KMR2","","",""
"TP1, TP2, TP3","3","TestPoint","TestPoint","TestPoint:TestPoint_Pad_D1.0mm","test point","",""
"U1","1","SN74AHCT125N","SN74AHCT125N-dk_Logic-Buffers-Drivers-Receivers-Transceivers","Package_DFN_QFN:Texas_S-PVQFN-N14","","",""
