"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_stemma_speaker_pcb_adafruit_stemma_speaker\current_version\working\working.kicad_sch"
"Date:","16/09/2023 16:31:10"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C9, C13","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C15","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"R12, R13","2","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SENSE0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"TP1, TP2, TP3","3","SEWTAPPCB_ALLIGATOR","SEWTAPPCB_ALLIGATOR","working:PCB_ALLI","","",""
"U5","1","PAM8302AASCR","AUDIOAMP_PAM8302A","working:MSOP8_0.65MM","","",""
"U$9, U$10, U$11, U$12","4","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
"U$13","1","CON_MOLEX_2P","CON_MOLEX_2P","working:53398-0271","","",""
"VR2","1","10K trim","TRIMPOT3303W/X","working:TRIMPOT_BOURNS_3303W","","",""
