"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_pam8302_mono_amplifier_pcb_adafruit_pam8302\current_version\working\working.kicad_sch"
"Date:","15/09/2023 19:02:40"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5","2","220pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","Ferrite","FERRITE_0805","working:_0805","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"R1, R2","2","100","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3","1","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","PAM8302AASCR","AUDIOAMP_PAM8302A","working:MSOP8_0.65MM","","",""
"U$10, U$11","2","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
"VR1","1","10K trim","TRIMPOT3303W/X","working:TRIMPOT_BOURNS_3303W","","",""
"X1","1","TERMBLOCK_1X2","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
