"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_dc_stepper_motor_hat_pcb_adafruit_motor_bonnet_rev_a\current_version\working\working.kicad_sch"
"Date:","11/09/2023 15:46:56"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","28"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1, A2, A3, A4","5","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"C1, C3","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C4","1","47uF/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C5","1","47uF+/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C6, C10","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","HEADER-1X25","HEADER-1X25","working:1X25_ROUND_70MIL","","",""
"FID1, FID2, FID3","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1, IC3","2","TB6612FNG","TB6612FNG","working:SSOP24","","",""
"J1, J3","2","1X5","1X5","working:1X05-3.5MM","","",""
"JP1","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"LED1","1","Green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"MPOWER0","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"Q1","1","IRF?5305R","IRF?5305R","working:D-PAK_TO252AA","","",""
"R1","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R2","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS_BONNET_THMSMT","RASPBERRYPI_BPLUS_BONNET_THMSMT","working:PI_BONNET_THMSMT","","",""
"U2","1","PCA9685","PCA9685","working:TSSOP28","","",""
