"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\electrolama_tinyreflowcontroller_tiny_reflow_controller\current_version\working\working.kicad_sch"
"Date:","11/09/2023 23:51:04"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","64"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10nF","CAPACITOR-CERAMIC-RocketScreamKiCadLib","RocketScreamKiCadLib:C_0603","","",""
"C3, C4, C6, C7, C8, C9, C11, C13, C14, C17, C18, C19","12","100nF","CAPACITOR-CERAMIC-RocketScreamKiCadLib","RocketScreamKiCadLib:C_0603","","",""
"C5, C10, C12","3","10uF 16V X5R","CAPACITOR-CERAMIC-RocketScreamKiCadLib","RocketScreamKiCadLib:C_0603","","",""
"C15, C16","2","10pF","CAPACITOR-CERAMIC-RocketScreamKiCadLib","RocketScreamKiCadLib:C_0603","","",""
"D1","1","Red","LED-SINGLE-RocketScreamKiCadLib","RocketScreamKiCadLib:LED_0603","","",""
"D3","1","1N4148WS","DIODE-RocketScreamKiCadLib","RocketScreamKiCadLib:SOD-323","","",""
"F1","1","FUSE","FUSE-RocketScreamKiCadLib","RocketScreamKiCadLib:MF-FSMF","","",""
"H1, H2, H3, H4","4","M2","MountingHole","MountingHole:MountingHole_2.2mm_M2","Mounting Hole without connection","",""
"J1, J2, J5","3","TERMINAL-BLOCK-1x2","TERMINAL-BLOCK-1x2-RocketScreamKiCadLib","RocketScreamKiCadLib:TB-1776275-2","","",""
"J3","1","MICRO-USB","MICRO-USB-RocketScreamKiCadLib","RocketScreamKiCadLib:MICRO-USB","","",""
"J4","1","2.54mm 2x3","CONN-HDR-2x3-RocketScreamKiCadLib","RocketScreamKiCadLib:HDR_2x3_Pitch2.54mm","","",""
"J6, J7, J8, J9","4","1x2","Conn_01x02","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J10","1","Conn_01x04","Conn_01x04","Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vertical","Generic connector, single row, 01x04, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"L1","1","BLM18KG221SN1D","INDUCTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:I_0603","","",""
"L2","1","LBMF1608T100K","INDUCTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:I_0603","","",""
"LOGO1","1","LOGO-ROCKET-SCREAM","LOGO-ROCKET-SCREAM-WITHOUT-TEXT-RocketScreamKiCadLib","RocketScreamKiCadLib:LOGO-ROCKET-SCREAM_Without_Text_XXXSmall","","",""
"LOGO2","1","LOGO-KICAD","LOGO-KICAD-RocketScreamKiCadLib","RocketScreamKiCadLib:LOGO-KICAD_XSmall","","",""
"LOGO3","1","LOGO-ROCKET-SCREAM","LOGO-ROCKET-SCREAM-WITHOUT-TEXT-RocketScreamKiCadLib","RocketScreamKiCadLib:LOGO-ROCKET-SCREAM_Vertical_Small","","",""
"LS1","1","HYG9605B","BUZZER-RocketScreamKiCadLib","RocketScreamKiCadLib:HYG9605B","","",""
"Q1, Q2, Q3","3","2N3904","BJT-NPN-RocketScreamKiCadLib","RocketScreamKiCadLib:SOT-23","","",""
"R1, R6, R11","3","2K2","RESISTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:R_0603","","",""
"R2, R3","2","100R","RESISTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:R_0603","","",""
"R4, R5, R9, R10","4","10K","RESISTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:R_0603","","",""
"R7","1","27K","RESISTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:R_0603","","",""
"R8, R12","2","53K6","RESISTOR-RocketScreamKiCadLib","RocketScreamKiCadLib:R_0603","","",""
"SW1, SW2","2","IT-1109S","TACT-SWITCH_4Pins-RocketScreamKiCadLib","RocketScreamKiCadLib:IT-1102W","","",""
"U1","1","ATMEGA328P-MU","ATMEGA328P-MU-RocketScreamKiCadLib","RocketScreamKiCadLib:QFN-32_5x5mm_Pitch0.5mm","","",""
"U2","1","MCP1700T-3302E-TT","MCP1700T-XXX2E-TT-RocketScreamKiCadLib","RocketScreamKiCadLib:SOT-23","","",""
"U3","1","MAX31856","MAX31856-RocketScreamKiCadLib","RocketScreamKiCadLib:TSSOP-14","","",""
"U4","1","CH340E","CH340E-RocketScreamKiCadLib","RocketScreamKiCadLib:MSOP-10","","",""
"Y1","1","NX3225GD","CRYSTAL-RocketScreamKiCadLib","Crystal:Crystal_SMD_5032-2Pin_5.0x3.2mm","","",""
