"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_si4713_pcb_adafruit_si471x_pcb\current_version\working\working.kicad_sch"
"Date:","16/09/2023 10:48:42"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","28"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"ANT0","1","PINHD-1X1","PINHD-1X1","working:1X01","","",""
"C1","1","22nF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","0.47uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C7","2","20pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2","2","1n4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X11","HEADER-1X11","working:1X11_ROUND","","",""
"L1","1","120nH","INDUCTOR_0805","working:_0805","","",""
"Q1, Q2","2","BSS138","MOSFET-NREFLOW","working:SOT23","","",""
"R1, R3, R5, R6","4","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2, R4","2","10K","RESISTOR_0805MP","working:_0805MP","","",""
"U1","1","Si471x","SI471X","working:SI471X","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$15, U$17","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X3","1","3.5mm stereo","AUDIO_3.5MMJACK","working:4UCONN_19269","","",""
"Y2","1","32.768","CRYSTAL8.0X3.8","working:CRYSTAL_8X3.8","","",""
