"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_stmpe610_breakout_pcb_adafruit_stmpe610\current_version\working\working.kicad_sch"
"Date:","16/09/2023 16:54:01"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X11","HEADER-1X11","working:1X11_ROUND","","",""
"JP4, JP5","2","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"Q1, Q2","2","BSS138","MOSFET-NREFLOW","working:SOT23","","",""
"R1, R2, R3, R4, R5, R6","6","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","STMPE610","STMPE610","working:QFN16_3MM","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$4, U$5","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$7","1","FPC_4PIN_12969","FPC_4PIN_12969","working:FPC_CONN_1MM_DUAL_4P","","",""
