"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_ina219_current_sensor_pcb_ina219_featherwing\current_version\working\working.kicad_sch"
"Date:","14/09/2023 10:26:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","19"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1","2","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"C1","1","0.1µF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"J1","1","3.5mm","TERMBLOCK_1X2_3.5MM","working:TERMBLOCK_1X2-3.5MM","","",""
"JP1","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"R5","1","0.1/1% (PT2512FK-070R1L)","RESISTOR2512","working:2512","","",""
"R6","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R7","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U1","1","INA219BIDCNT","INA219","working:SOT23-8","","",""
"U$20, U$21, U$25, U$27","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
