"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\acheronproject_cheshire_cheshire\current_version\working\working.kicad_sch"
"Date:","09/09/2023 01:37:16"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","297"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"R2, R72","2","100R","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R3, R4, R5, R6, R7, R8, R9, R10, R11, R12, R13, R14, R15, R16, R17, R18, R19, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29, R30, R31, R32, R33, R34, R35, R36, R37, R38, R39, R40, R41, R42, R43, R44, R45, R46, R47, R48, R49, R50, R51, R52, R53, R54, R55, R56, R57, R59, R60, R61, R62, R63, R64, R66, R67, R69, R70, R71","66","420","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R58, R65, R68, R82, R83, R84, R85, R86, R87, R88, R89, R90, R91, R96","14","5R","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"R73, R74","2","100k","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"R75","1","330k","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R76","1","1M","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R77, R78","2","5.1k","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"R79, R80, R81","3","420R","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R92, R93, R94, R95, R99","5","10k","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"S1","1","K2-1187SQ-A4SW-06","SW_SPST","acheron_Hardware:K2-1187SQ-A4SW-06","Single Pole Single Throw (SPST) switch","",""
"SW72","1","EC11ECx","Rotary_Encoder_Switch","acheron_Hardware:ALPS_EC11E","Rotary encoder, dual channel, incremental quadrate outputs, with switch","",""
"U1","1","STM32F072CBT6","STM32F072-LQFP48","acheron_Components:LQFP-48_7x7mm_P0.5mm","","",""
"U2","1","MCP1700T-3302E/TT","MCP1700-3302E_SOT23","Package_TO_SOT_SMD:SOT-23","250mA Low Quiscent Current LDO, 3.3V output, SOT-23","",""
"U3","1","USBLC6-2SC6","USBLC6-2SC6","acheron_Components:SOT-23-6","Very low capacitance ESD protection diode, 2 data-line, SOT-23-6","",""
"U4","1","TXS0101","TXS0101","acheron_Components:SOT-23-6","1-bit bidirectional level shifting voltage level translator","",""
