"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_timesquare_diy_watch_kit_adafruit_timesquare\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 15:30:35"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BATT0","1","CR2032","CR2032THM","working:CR2032-THRU","","",""
"C1","1","0.1uF","C-US025-025X050","working:C025-025X050","","",""
"FTDI0","1","DNP","PINHD-1X6CLEAN","working:1X06-CLEAN","","",""
"IC1","1","DS1337","DS1337","working:DIL08-ROUND","","",""
"IC2","1","ATMEGA168PROUND","ATMEGA168PROUND","working:DIL28-3-ROUND","","",""
"LED1","1","BL-M15881B","SEGMENT_8X8_ROWCATHODEBL-M15","working:SEGMENT_BL-M15A881","","",""
"PLUS0","1","31-XXSKINNY","31-XXSKINNY","working:B3F-31XX-SKINNIER","","",""
"Q1","1","32.768KHz","CRYSTALTC38H","working:TC38H","","",""
"R1, R2, R3, R4, R5, R6, R7, R8","8","47","R-US_0204/7","working:0204_7","","",""
"R10","1","10K","R-US_0204/7","working:0204_7","","",""
"SET0","1","31-XXSKINNY","31-XXSKINNY","working:B3F-31XX-SKINNIER","","",""
