"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_fxos8700_fxas21002_9_dof_breakout_pcb_adafruit_fxos8700_fxas21002_9_dof_breakout\current_version\working\working.kicad_sch"
"Date:","14/09/2023 06:02:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C6","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3, C5, C7","4","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2, FID3","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"JP2","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"Q1, Q2, Q3","3","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3, R4, R5, R6","6","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","MIC5225-3.3V","VREG_SOT23-5","working:SOT23-5","","",""
"U2","1","FXOS8700CQ","ACCEL_MAG_FXOS8700CQ","working:QFN16_3MM_FREESCALE_5X3","","",""
"U4","1","FXAS21002C","GYRO_FXAS21002C","working:QFN24_4MM_FREESCALE_7X5","","",""
"U$1, U$2, U$3, U$4","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
