"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m2_electronics_m2fc\current_version\working\working.kicad_sch"
"Date:","17/09/2023 23:28:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","72"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C101, C104, C106, C119, C120, C124, C126","7","2µ2","C-RESCUE-m2fc","m2fc:C0603","","",""
"C102, C103, C108, C110, C111, C112, C113, C114, C115, C116, C122","11","100n","C-RESCUE-m2fc","m2fc:C0603","","",""
"C105, C125","2","1n","C-RESCUE-m2fc","m2fc:C0603","","",""
"C107, C109","2","10µ","C-RESCUE-m2fc","m2fc:C0603","","",""
"C117","1","1µ","C-RESCUE-m2fc","m2fc:C0603","","",""
"C118","1","10n","C-RESCUE-m2fc","m2fc:C0603","","",""
"C121, C123","2","15p","C-RESCUE-m2fc","m2fc:C0603","","",""
"D101, D102","2","CGA0402MLC-12G","CGA0402MLC-12G","m2fc:R0402","","",""
"GS101","1","GS2","GS2","Connect:GS2","","",""
"IC101, IC103","2","ADP3335","ADP3335","m2fc:MSOP8","","",""
"IC102","1","STM32F405VGT","STM32F405VGT","m2fc:LQFP100","","",""
"P101, P102, P103","3","CONN_2","CONN_2","m2fc:S02B-PASK-2","","",""
"P104","1","SWD","SWD","m2fc:FTSH-105-01-F-D-K","","",""
"R101","1","10k","R-RESCUE-m2fc","m2fc:R0603","","",""
"R102","1","1k","R-RESCUE-m2fc","m2fc:R0603","","",""
"R103, R104, R105, R106, R107","5","47k","R-RESCUE-m2fc","m2fc:R0603","","",""
"R108","1","100","R-RESCUE-m2fc","m2fc:R0603","","",""
"TP101, TP102, TP103, TP104, TP105, TP106, TP107, TP108, TP109, TP110, TP111, TP113, TP114","13","TESTPAD","TESTPAD","m2fc:TESTPAD","","",""
"U101","1","BAT BOX","PART","","","",""
"U102","1","ARM SW","PART","","","",""
"U103, U104, U105","3","HOUSING","PART","","","",""
"U106","1","MICROSD","MICROSD","m2fc:MICROSD","","",""
"U107, U108, U109, U110, U111, U112","6","MOUNT","PART","m2fc:M3_MOUNT","","",""
"U113","1","LOGO","PART","m2fc:cusf_logo_full","","",""
"U114","1","LOGO","PART","m2fc:cusf_logo_small","","",""
"X101","1","8M","CRYSTAL","m2fc:XTAL50x32","","",""
