"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_iggie_iggie_driver\current_version\working\working.kicad_sch"
"Date:","17/09/2023 21:54:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","43"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C101, C103, C104, C106, C108, C113, C114, C115","8","100n","C-agg-kicad","agg:0603","","",""
"C102, C105, C107, C109, C112","5","2µ2","C-agg-kicad","agg:0603","","",""
"C110, C111","2","10µ","C-agg-kicad","agg:1210","","",""
"D101, D102, D103","3","ESD_DIODE","ESD_DIODE-agg-kicad","agg:0603","","",""
"IC101","1","STM32F405RxTx","STM32F405RxTx-agg-kicad","agg:LQFP-64","","",""
"IC102","1","TSR 1-2450","TSR1-agg-kicad","agg:TSR1","","",""
"IC103","1","ADuM1201","ADuM1201-agg-kicad","agg:SOIC-8","","",""
"IC104","1","ESP-12","ESP-12-agg-kicad","agg:ESP-12","","",""
"J101, J109","2","PSU","CONN_01x04-agg-kicad","agg:MOLEX-KK-254P-04","","",""
"J102, J108","2","HV","CONN_01x03-agg-kicad","agg:MOLEX-KK-254P-03","","",""
"J103","1","SREG_IN","CONN_01x08-agg-kicad","agg:MOLEX-PICOBLADE-53398-0871","","",""
"J104","1","DRIVE","CONN_02x08-agg-kicad","agg:DIL-254P-16","","",""
"J105","1","UART","CONN_01x04-agg-kicad","agg:MOLEX-PICOBLADE-53398-0471","","",""
"J106","1","SREG_OUT","CONN_01x08-agg-kicad","agg:MOLEX-PICOBLADE-53398-0871","","",""
"J107","1","ESP_FLASH","CONN_01x05-agg-kicad","agg:SIL-254P-05","","",""
"L101","1","FB","L-agg-kicad","agg:0603","","",""
"P101","1","SWD","SWD-agg-kicad","agg:FTSH-105-01-F-D-K","","",""
"TP101","1","TESTPAD","TESTPAD-agg-kicad","agg:TESTPAD","","",""
"X101, X102, X103, X104, X105, X106, X107, X108","8","M3 MOUNT","PART-agg-kicad","agg:M3_MOUNT","","",""
"Y101","1","26M","TCXO-agg-kicad","agg:XTAL-25x20","","",""
