"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_tlc5947_pcb_adafruit_tlc5947\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 13:34:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","10uF/16V","CAP_CERAMIC0805","working:0805","","",""
"C2","1","1uF/50V","CAP_CERAMIC0805","working:0805","","",""
"C4","1","~1000uF","CPOL-USE3.5-8","working:E3,5-8","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","TLC5947-DAP","TLC5947-DAP","working:HTSSOP32DAP","","",""
"IC2","1","LM2936?DT","LM2936?DT","working:TO252","","",""
"J1","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"JP1","1","INPUT","PINHD-1X6CB","working:1X06-CLEANBIG","","",""
"JP2, JP3, JP4, JP5, JP6, JP7, JP8, JP9","8","HEADER-2X3","HEADER-2X3","working:2X03_ROUND_70MIL","","",""
"JP10","1","OUTPUT","PINHD-1X6CB","working:1X06-CLEANBIG","","",""
"JP11","1","PINHD-1X1CB","PINHD-1X1CB","working:1X01-CLEANBIG","","",""
"LED1","1","Green","LEDCHIP-LED0805","working:CHIP-LED0805","","",""
"R1","1","3.3K","FLIPFLOP-RES","working:0805-THM","","",""
"R2","1","470 ohm","RESISTOR0805","working:0805","","",""
"R3","1","10K","RESISTOR0805","working:0805","","",""
"U$1, U$2, U$3, U$4","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
