"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_m3pyro_prototype\current_version\working\working.kicad_sch"
"Date:","18/09/2023 12:47:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","12"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","10µ","C","agg:0603","","",""
"C2","1","100n","C","agg:0603","","",""
"C3","1","DNP","C","agg:0603","","",""
"IC1","1","TPS62130","TPS62130","agg:QFN-16-EP-TI","","",""
"J1","1","INPUT","CONN_01x02","agg:SIL-254P-02","","",""
"J2","1","ENABLE","CONN_01x02","agg:SIL-254P-02","","",""
"J3","1","OUTPUT","CONN_01x02","agg:SIL-254P-02","","",""
"L1","1","2µ2","L","agg:XFL4020","","",""
"R1, R2","2","DNP","R","agg:0603","","",""
"TP1","1","TESTPAD","TESTPAD","agg:TESTPAD","","",""
