"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_5x5_neopixel_grid_bff_pcb_adafruit_5x5_neopixel_grid_bff\current_version\working\working.kicad_sch"
"Date:","09/09/2023 15:28:30"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","39"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3","3","10uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D1","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"JP1, JP3","2","HEADER-1X7_CASTEL","HEADER-1X7_CASTEL","working:1X07_CASTEL","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13, LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED22, LED23, LED24, LED25","25","WS2812B_SK6805_1515","WS2812B_SK6805_1515","working:SK6805_1515","","",""
"SJ2, SJ3","2","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ4","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"TP1","1","TESTPOINT_1X3","TESTPOINT_1X3","working:TESTPOINT_RECT_1X3MM","","",""
"TP2","1","TESTPOINT_PLUS13","TESTPOINT_PLUS13","working:TESTPOINT_PLUS_1X3MM","","",""
"TP3","1","TESTPOINT_MINUS","TESTPOINT_MINUS","working:TESTPOINT_MINUS_1X3MM","","",""
"U$6, U$8","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
