"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_sharp_memory_display_pcbs_adafruit_2_7in_sharp_memory_display\current_version\working\working.kicad_sch"
"Date:","16/09/2023 09:36:32"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1µF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","1µF","CAP_CERAMIC0805_10MGAP","working:0805_10MGAP","","",""
"C3","1","1µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C7","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C8","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","FERRITE","FERRITE_0805","working:_0805","","",""
"FID1, FID2, FID3","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","LS013B4DN04","DISP_EINK_SHARPMEMORYLCD_10PIN_27IN","working:SHARP_2.7IN","","",""
"IC2","1","AP3602","AP3602","working:SOT23-6","","",""
"JP1","1","HEADER-1X970MIL","HEADER-1X970MIL","working:1X09_ROUND_70","","",""
"R1, R2, R3","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U1","1","74HC4050D","74HC4050D","working:SOIC16","","",""
"U2","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$21, U$22","2","MOUNTINGHOLE2.5_THICK","MOUNTINGHOLE2.5_THICK","working:MOUNTINGHOLE_2.5_PLATED_THICK","","",""
"U$27, U$28","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
