"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_m4_can_pcb_adafruit_feather_m4_express_can\current_version\working\working.kicad_sch"
"Date:","14/09/2023 00:32:57"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","57"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C4","2","22pF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C6, C8","3","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5, C13, C17","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C7, C10, C11, C12, C14, C15","6","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C16","1","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C18","1","1uF","CAP_CERAMIC0805_10MGAP","working:0805_10MGAP","","",""
"CHG0","1","ORANGE","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D4","1","MBR540","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D+1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"D-1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"IC1","1","TCAN1051HGV","CAN_TRANSCIEVER_TCAN1051V","working:SOIC8_150MIL","","",""
"IC3","1","AP3602","AP3602","working:SOT23-6","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L2","1","10uH","INDUCTOR","working:INDUCTOR_1007","","",""
"LED1","1","WS2812B3535","WS2812B3535","working:LED3535","","",""
"Q3","1","DMG341","MOSFET-P","working:SOT23-R","","",""
"R2, R3, R4, R5, R6, R7","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R8, R12, R13","3","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","100K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"R10, R11","2","60 ohm","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ2","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2","2","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U1","1","2MB Flash","SPIFLASH_8PINUX","working:USON8","","",""
"U2","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5@1","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U$14","1","ATSAMD51J","ATSAMD51J","working:PQFN64-1","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN_BATT","working:JSTPH2_BATT","","",""
"X2","1","32.768","XTAL-3.2X1.5","working:XTAL3215","","",""
"X4","1","3.5mm","TERMBLOCK_1X3","working:TERMBLOCK_1X3-3.5MM","","",""
"X6","1","USB Type C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
