"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_tpl5110_power_timer_breakout_pcb_adafruit_tpl5110\current_version\working\working.kicad_sch"
"Date:","16/09/2023 20:02:21"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"Q1","1","DMG3415","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R1","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2","1","1M","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","EVQQ","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"U2","1","TPL5110","TPL5111","working:SOT23-6","","",""
"U$7, U$8","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"VR1","1","200k","TRIMPOTTC33X-2","working:TRIMPOT_BOURNS_TC33X-2","","",""
