"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_metro_328_pcb_metro_mini_rev_a\current_version\working\working.kicad_sch"
"Date:","15/09/2023 06:48:44"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","36"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"AD0, AD1","2","20609","HEADER-1X6ROUND","working:1X06_ROUND","","",""
"C1, C2, C3, C12","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5, C6, C8, C10","5","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","MBR120","DIODE_MINISOD123","working:SOD-123FL","","",""
"D4, D5","2","YELLOW","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FD1, FD2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IOL0","1","20610","HEADER-1X8ROUND","working:1X08_ROUND","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"ON0","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"POWER1","1","20610","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"R1, R5","2","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","4.7K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R3","1","22K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6, R8","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R11","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RESET0","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U1","1","MIC5225-5.0","VREG_SOT23-5","working:SOT23-5","","",""
"U2","1","ATMEGA328P","ATMEGA328P-MM","working:QFN28_4MM_.45MM","","",""
"U3","1","CP210x","CP2104","working:QFN24_4MM_SMSC","","",""
"U4","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"VSELECT0","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"X3","1","USB C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y2","1","RESONATORMU","RESONATORMU","working:RESONATOR","","",""
