"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_st25dv16_pcb_adafruit_st25dv16\current_version\working\working.kicad_sch"
"Date:","16/09/2023 15:23:25"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","13"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"ANT1","1","NFC_ANTENNA_25X15","NFC_ANTENNA_25X15","working:NFCANT_25X15","","",""
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"R3","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"RF1","1","ST25DVXX_TSSOP","ST25DVXX_TSSOP","working:TSSOP8-4.4MM","","",""
"U$19, U$21","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
