"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_ccs811_breakout_pcb_adafruit_ccs811_stemma_qt\current_version\working\working.kicad_sch"
"Date:","11/09/2023 14:03:05"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1, D2","2","1N4148","DIODESOD-323","working:SOD-323","","",""
"D3","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP3","1","HEADER-1X870MIL","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R2, R3","2","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ2","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","CCS811","CCS811","working:CCS811","","",""
"U$39, U$40","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
