"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_capacitive_touch_hat_pcb_adafruit_capacitive_touch_hat\current_version\working\working.kicad_sch"
"Date:","11/09/2023 13:49:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","46"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"ADDR0","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"AL1, AL2, AL3, AL4, AL5, AL6, AL7, AL8, AL9, AL10, AL11, AL12","12","ALLIGATORCLIP_MICRO","ALLIGATORCLIP_MICRO","working:ALLIGATORCLIP","","",""
"C1","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3, C4","2","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","HEADER-1X25","HEADER-1X25","working:1X25_ROUND_70MIL","","",""
"D1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IRQ0","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"JP1, JP2, JP3, JP4, JP5, JP6, JP7, JP8, JP9, JP10, JP11, JP12","12","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"R1, R2, R3","3","3.9K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R5","1","75K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R6","1","100K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R7","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS_HATSLOTS","RASPBERRYPI_BPLUS_HATSLOTS","working:PI_HAT_SLOTS","","",""
"SJ1","1","WP","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ2","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U1","1","CAT24C32","EEPROM_I2C_SOIC8_GENERIC","working:SOIC8_150MIL","","",""
"U2","1","MPR121","MPR121Q","working:QFN20_3MM_NOTHERMAL","","",""
"UNK#26","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
