"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_dc_stepper_motor_featherwing_pcb_adafruit_dc_stepper_wing\current_version\working\working.kicad_sch"
"Date:","11/09/2023 15:40:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1, A2, A3, A4","5","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"C2","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","47uF/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C5","1","47uF+/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C6, C10","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"IC1, IC3","2","TB6612FNG","TB6612FNG","working:SSOP24","","",""
"JP1","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"JP2","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"LED1","1","Green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"MPOWER0","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"Q1","1","AON7401","MOSFET-P-POWERDI3333","working:POWERDI3333","","",""
"R4","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R9, R10","2","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SW1","1","SWITCH_TACT_SMT4.6X2.8","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U2","1","PCA9685","PCA9685","working:TSSOP28","","",""
"U$3, U$4","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"X1, X2, X4, X6","4","TERMBLOCK_1X2","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
