"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\descampsa_dynamixelshield_dynamixel_shield\current_version\working\working.kicad_sch"
"Date:","01/10/2023 07:15:35"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","28"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","220uF","CP","Capacitors_SMD:CP_Elec_6.3x7.7","","",""
"D1","1","LED","LED-RESCUE-dynamixel_shield","LEDs:LED_0603","","",""
"F1","1","F_Small","F_Small","fuse:Fuseholder5x20_horiz_lateral","","",""
"JP1, JP2, JP3","3","JUMPER4","JUMPER4","Pin_Headers:Pin_Header_Straight_1x04","","",""
"JP4","1","JUMPER3","JUMPER3","Pin_Headers:Pin_Header_Straight_1x03","","",""
"P1","1","BARREL_JACK","BARREL_JACK","Connect:BARREL_JACK","","",""
"P2","1","CONN_01X02","CONN_01X02","Connect:bornier2","","",""
"P3","1","CONN_01X03","CONN_01X03","Pin_Headers:Pin_Header_Angled_1x03","","",""
"P4, P5, P6, P7","4","CONN_01X03","CONN_01X03","molex:Molex_spox_1x3_right","","",""
"P8, P9","2","CONN_01X03","CONN_01X03","molex:Molex_spox_1x3_straight","","",""
"Q1","1","MOSFET_N","MOSFET_N","TO_SOT_Packages_SMD:TO-252-2Lead","","",""
"R1, R2, R3, R4, R6, R7","6","10K","R","Resistors_SMD:R_0603_HandSoldering","","",""
"R5","1","200","R","Resistors_SMD:R_0603_HandSoldering","","",""
"SHIELD1","1","ARDUINO_SHIELD","ARDUINO_SHIELD","arduino:Arduino_shield_dynamixel","","",""
"U1","1","74AHCT1G126","74AHCT1G126","TO_SOT_Packages_SMD:SOT-353","","",""
"U2","1","74AHC1G125","74AHC1G125","TO_SOT_Packages_SMD:SOT-353","","",""
