"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\candykingdom_rfboard_rfboard\current_version\working\working.kicad_sch"
"Date:","28/09/2023 00:03:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","1uF","C","Capacitors_SMD:C_0603_HandSoldering","","",""
"C3","1","10uF","C","Capacitors_SMD:C_0805_HandSoldering","","",""
"D1","1","WS2812B","WS2812B_2","homebrew:WS2812B","","",""
"D2","1","LED","LED","LEDs:LED_0603","","",""
"H1, H2, H3","3","HOLE","HOLE","homebrew:MountingHole_2.7mm_M2.5","","",""
"J1","1","10118194-0001LF","10118194-0001LF_2","10118194-0001LF:FRAMATOME_10118194-0001LF","","",""
"J2, J3","2","CONN_01X11","CONN_01X11","Pin_Headers:Pin_Header_Straight_1x11_Pitch2.54mm","","",""
"P2","1","CONN_01X03","CONN_01X03","Sparkfun-Connectors:1X03","","",""
"P3","1","CONN_01X04","CONN_01X04","Sparkfun-Connectors:1X04","","",""
"P5","1","CONN_01X01","CONN_01X01","Sparkfun-Connectors:1X01","","",""
"R1, R3","2","220","R","Resistors_SMD:R_0603_HandSoldering","","",""
"R2","1","1k","R","Resistors_SMD:R_0603_HandSoldering","","",""
"U1","1","SAMD21E18","SAMD21E18","Sparkfun-Silicon-Standard:TQFP32-08","","",""
"U2","1","RFM69CW-915MHZ","RFM69CW-915MHZ_2","homebrew:RFM69CW-XXXS2_","","",""
"U3","1","MIC5504-3.3YM5-T5","MIC5504-3.3YM5-T5_2","MIC5504-3.3YM5-T5:SOT23-5P95_280X145XL45X37N","","",""
