"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\asukiaaa_esp32stack_esp32stack\current_version\working\working.kicad_sch"
"Date:","25/09/2023 19:03:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","27"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","1nf","C","Capacitors_SMD:C_0603","","",""
"C3, C4","2","10uf","C","Capacitors_SMD:C_0603","","",""
"C5, C6, C7","3","0.1uf","C","Capacitors_SMD:C_0603","","",""
"C8","1","100uf","C","Capacitors_SMD:C_1206","","",""
"D1, D2","2","D","D","common:D_0805","","",""
"D3","1","D05","LED","LEDs:LED_0603","","",""
"J1","1","CONN_01X17","CONN_01X17","common:Pin_Header_Straight_1x17_Pitch2.54mm","","",""
"J2","1","CONN_01X16","CONN_01X16","common:Pin_Header_Straight_1x16_Pitch2.54mm","","",""
"P1","1","USB_OTG","USB_OTG-RESCUE-esp32stack","usb_micro_b:USB_MICRO_B-HIROSE-ZX62R-B-5P","","",""
"Q1, Q2","2","MMBT3904","MMBT3904","TO_SOT_Packages_SMD:SOT-23","","",""
"R1, R2, R3, R4","4","10K","R","Resistors_SMD:R_0603","","",""
"R5, R6","2","100","R","Resistors_SMD:R_0603","","",""
"SW1, SW2","2","SWITCH_SPST","SWITCH_SPST","switch:SKRPACE010","","",""
"U1","1","ESP32-WROOM","ESP32-WROOM","ESP32-footprints-Lib:ESP32-WROOM","","",""
"U2","1","NCP1117ST33T3G","NCP1117ST33T3G","TO_SOT_Packages_SMD:SOT-223","","",""
"U3","1","CP2102","CP2102","Housings_DFN_QFN:QFN-28-1EP_5x5mm_Pitch0.5mm","","",""
