"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\axello_kicad_ecc83_pp\current_version\working\_autosave-working.kicad_sch"
"Date:","27/09/2023 13:27:01"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CP","Capacitor_THT:CP_Radial_D10.0mm_P5.00mm","Polarised capacitor","",""
"C2","1","680nF","C","Capacitor_THT:C_Disc_D4.7mm_W2.5mm_P5.00mm","","",""
"P1","1","IN","CONN_2","TerminalBlock_Altech:Altech_AK300_1x02_P5.00mm_45-Degree","","",""
"P2","1","OUT","CONN_2","TerminalBlock_Altech:Altech_AK300_1x02_P5.00mm_45-Degree","","",""
"P3","1","POWER","CONN_2","TerminalBlock_Altech:Altech_AK300_1x02_P5.00mm_45-Degree","","",""
"P4","1","CONN_2","CONN_2","TerminalBlock_Altech:Altech_AK300_1x02_P5.00mm_45-Degree","","",""
"P5, P6, P7, P8","4","MOUNTING_HOLE","CONN_1","MountingHole:MountingHole_3.2mm_M3_DIN965_Pad","","",""
"R1, R2","2","1.5K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"R3","1","100K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"R4","1","47K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"U1","1","ECC83","ECC83","Valve:Valve_ECC-83-1","","",""
