"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"EINK1";"EINK_154IN";1;"EINK_EPD0231EINK_154IN_200X200";;;
2;"U$4,U$3,U$6,U$5";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
3;"D3,D2,D1";"SOD-123";3;"MBR0530";;;
4;"C4,C3,C22,C16,C23";"0805-NO";5;"1uF/25V";;;
5;"FID3,FID1,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
6;"C24";"0805-NO";1;"1uF/6V";;;
7;"IC1";"TSSOP20";1;"74LVC245PW";;;
8;"JP2";"1X13_ROUND_70";1;"";;;
9;"U$28";"ADAFRUIT_TEXT_20MM";1;"";;;
10;"R3,R2,R6,R5,R1";"0805-NO";5;"100K";;;
11;"U2";"SOT23-5";1;"MIC5225-3.3";;;
12;"L1";"INDUCTOR_4X4MM_NR401";1;"10uH";;;
13;"C6,C2";"0805-NO";2;"1uF/10V";;;
14;"R4";"0805_10MGAP";1;"0.47ohm";;;
15;"C5";"0805-NO";1;"4.7uF/25V";;;
16;"U$9";"PCBFEAT-REV-040";1;"";;;
17;"C15";"0805-NO";1;"10uF/10V+";;;
18;"C1";"0805_10MGAP";1;"1uF";;;
19;"Q5";"SOT23-3";1;"IRLML0100";;;
20;"X1";"MICROSD";1;"MICROSD";;;
21;"C8,C7";"0805-NO";2;"1uF";;;
22;"C20,C21";"0805-NO";2;"10µF";;;
23;"U4";"SOIC8_150MIL";1;"23K640-I/SN";;;
