"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\axello_kicad_esp_rs232\current_version\working\working.kicad_sch"
"Date:","26/09/2023 21:47:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","100nF","C","","","",""
"C3","1","100µF","C","","","",""
"C4, C5, C6, C7, C8","5","100n","C","","","",""
"J1","1","PROG_CONN","PROG_CONN","","Connector, single row, 01x05, pin header","",""
"J2","1","CONN_01X04","CONN_01X04","","","",""
"J3","1","DB9_MALE","DB9_MALE","","","",""
"R1, R2, R3","3","10K","R","","","",""
"SW1, SW2","2","SW_Push","SW_Push","","","",""
"U1","1","ESP-12E","ESP-12E","","ESP8266 ESP-12E module, 22 pins, 2mm, PCB antenna","",""
"U2","1","MAX3232","MAX3232","","","",""
