"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\coddingtonbear_skarsta_plus_skarsta_plus\current_version\working\_autosave-working.kicad_sch"
"Date:","29/09/2023 16:16:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A1","1","Pololu_Breakout_A4988","Pololu_Breakout_A4988","coddingtonbear:Pololu_Stepper_Breakout","Pololu Breakout Board, Stepper Driver A4988","",""
"C1","1","220u","CP-Device","Capacitor_SMD:CP_Elec_10x10.5","","",""
"C2, C3, C6, C7, C8","5","0.1u","C","coddingtonbear:0805_Milling","Unpolarized capacitor","",""
"C4, C5","2","22p","C","coddingtonbear:0805_Milling","Unpolarized capacitor","",""
"J1","1","USB_OTG","USB_OTG-Connector","coddingtonbear:UJ2-MIBH-4-SMT","","",""
"J2","1","Stepper","Conn_01x04","coddingtonbear:JST_XH_B04B-XH-A_04x2.50mm_Straight_LargePads","Generic connector, single row, 01x04, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J3","1","Power","Conn_01x02","coddingtonbear:JST_XH_B02B-XH-A_02x2.50mm_Straight_LargePads","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J4","1","Controls","Conn_01x03","coddingtonbear:JST_XH_B03B-XH-A_03x2.50mm_Straight_LargePads","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"JP1, JP2, JP3","3","Jumper_NC_Small","Jumper_NC_Small-Device","Jumper:SolderJumper-2_P1.3mm_Bridged_RoundedPad1.0x1.5mm","","",""
"R1","1","10k","R","coddingtonbear:0805_Milling","Resistor","",""
"R2, R3, R4","3","JMP","R","Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm","Resistor","",""
"U1","1","AZ1117-5.0","AZ1117-5.0","Package_TO_SOT_SMD:SOT-223-3_TabPin2","1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263","",""
"U2","1","ATmega328PB-AU","ATmega328PB-AU-MCU_Microchip_ATmega","Package_QFP:TQFP-32_7x7mm_P0.8mm","","",""
"U3","1","CH340G","CH340G","Package_SO:SOIC-16_3.9x9.9mm_P1.27mm","USB serial converter, UART, SOIC-16","",""
"Y1","1","Crystal","Crystal","Crystal:Crystal_HC49-U_Vertical","Two pin crystal","",""
