"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_cap1188_pcb_adafruit_cap1188\current_version\working\working.kicad_sch"
"Date:","11/09/2023 13:42:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","27"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP3, JP4","2","HEADER-1X13","HEADER-1X13","working:1X13_ROUND_70","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8","8","LED0805","LED0805","working:CHIPLED_0805","","",""
"R1, R2","2","470","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R9, R10, R11, R12","4","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R13","1","150K","RESISTOR_0805MP","working:_0805MP","","",""
"U1","1","CAP1188","CAP1188","working:QFN24_4MM_SMSC","","",""
"U2","1","MIC5225-3","VREG_SOT23-5","working:SOT23-5","","",""
"U$7, U$8, U$9, U$10","4","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
