"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_pro_trinket_pcbs_adafruit_pro_trinket_3v3\current_version\working\working.kicad_sch"
"Date:","16/09/2023 03:29:41"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B1","1","red","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"BAT0","1","CON_JST_PH_2PIN","CON_JST_PH_2PIN","working:JSTPH2","","",""
"C1, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","0.1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C3","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","USBMICRO_20329","USBMICRO_20329","working:4UCONN_20329","","",""
"D2, D3","2","SCHOTTKY","DIODE_SOD-123FL","working:SOD-123FL","","",""
"FTDI0","1","PINHD-1X6CB","PINHD-1X6CB","working:1X06-CLEANBIG","","",""
"IC1","1","MEGA8-MI","MEGA8-MI","working:MLF32-TH","","",""
"IC2","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"JP1, JP4","2","PINHD-1X12-CB","PINHD-1X12-CB","working:1X12-CB","","",""
"JP2","1","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"PWR0","1","green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"Q1","1","reset","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"R1, R2","2","68 (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","1.5K (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5","2","470 (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1","10K (0603)","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U$1, U$6","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"Y1","1","RESONATORSMD","RESONATORSMD","working:RESONATOR-SMD","","",""
