"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_rfm_lora_radio_breakout_pcb_adafruit_rfm_lora_breakout\current_version\working\working.kicad_sch"
"Date:","16/09/2023 07:14:15"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"JP2","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"JP3","1","HEADER-1X970MIL","HEADER-1X970MIL","working:1X09_ROUND_70","","",""
"R1, R2, R3","3","100K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","RFM69HCW","RFM69HCW_SMT","working:RFMHCW_SMT","","",""
"U2","1","74HC4050D","74HC4050DTSSOP","working:TSSOP16","","",""
"U3","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"X1","1","uFL/SMA","SMACONNECTOR_EDGE_UFL","working:SMA_EDGELAUNCH_UFL","","",""
