"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_circuitpython_badge_readme_gemma_m0_rev_d_pycon\current_version\working\working.kicad_sch"
"Date:","17/09/2023 16:55:06"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B0, B1, B2","3","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"C1, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CN1","1","JST-PH","CON_JST_PH_2PIN","working:JSTPH2","","",""
"D1, D2","2","SCHOTTKY","DIODE_SOD-123FL","working:SOD-123FL","","",""
"GND0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"IC1","1","ATSAMD21E","ATSAMD21E","working:QFN32_5MM","","",""
"LED1","1","AP102-2020","APA1022020","working:APA102_2020","","",""
"PWR0","1","red","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"Q1","1","reset","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"R5","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW1","1","EG1218","SWITCH_DPDTEG1390","working:EG1390","","",""
"SWC0","1","TPTP15R","TPTP15R","working:TP15R","","",""
"SWD0","1","TPTP15R","TPTP15R","working:TP15R","","",""
"TP1","1","TPTP16R","TPTP16R","working:TP16R","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$1, U$6","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"UNK3V3","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"VBAT0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"X2","1","MicroUSB","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
