"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_m4_express_pcb_adafruit_feather_m4_express\current_version\working\working.kicad_sch"
"Date:","14/09/2023 00:40:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","46"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C4","2","22pF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C6, C8","3","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5, C13","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C7, C10, C11, C12, C14, C15","6","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CHG0","1","ORANGE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D4","1","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D+0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"D-0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"L0","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"L2","1","10uH","INDUCTOR","working:INDUCTOR_1007","","",""
"LED1","1","WS2812B3535","WS2812B3535","working:LED3535","","",""
"Q3","1","DMG341","MOSFET-P","working:SOT23-R","","",""
"R2","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R4, R5, R6","4","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R8","1","10K\","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","100K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2","2","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U1","1","2MB Flash","SPIFLASH_8PINUX","working:USON8","","",""
"U2","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U$14","1","ATSAMD51J","ATSAMD51J","working:PQFN64-1","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN","working:JSTPH2","","",""
"X2","1","32.768","XTAL-3.2X1.5","working:XTAL3215","","",""
"X3","1","microUSB","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
