"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_usb_dc_lipoly_charger_adafruit_mcp7386x\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 14:45:25"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BATT_IN0","1","JST_2PIN","JST_2PIN","working:JSTPH2","","",""
"BATT_OUT0","1","JST_2PIN","JST_2PIN","working:JSTPH2","","",""
"C3","1","0.47uF","C-USC0805K","working:C0805K","","",""
"C4, C5","2","10uF","CPOL-USA/3216-18R","working:A_3216-18R","","",""
"CHG0","1","ORANGE","LEDCHIPLED_0805","working:CHIPLED_0805","","",""
"D1, D2","2","B120","DIODESMA","working:SMADIODE","","",""
"ERR0","1","RED","LEDCHIPLED_0805","working:CHIPLED_0805","","",""
"IC1","1","MCP7386XS","MCP7386XS","working:SO16","","",""
"IN0","1","1X2-3.5MM","1X2-3.5MM","working:3.5MMTERM","","",""
"OUT0","1","1X2-3.5MM","1X2-3.5MM","working:3.5MMTERM","","",""
"PG0","1","GREEN","LEDCHIPLED_0805","working:CHIPLED_0805","","",""
"R1","1","adj","R-US_FLIPFLOP","working:0805-THM","","",""
"R6","1","6.19K","R-US_R0805","working:R0805","","",""
"R7","1","7.3k","R-US_R0805","working:R0805","","",""
"R11","1","470","R-US_R0805","working:R0805","","",""
"RTH0","1","10K @ 25degC","R-US_FLIPFLOP","working:0805-THM","","",""
"STAT3, STAT4","2","PINHD-1X1","PINHD-1X1","working:1X01","","",""
"U$1","1","2.1MMJACKSMT","2.1MMJACKSMT","working:DCJACK_2MM_SMT","","",""
"U$3, U$4","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"USB0","1","MINI-USB","USBMINIB","working:USB-MINIB","","",""
"VIN0","1","1X2-3.5MM","1X2-3.5MM","working:3.5MMTERM","","",""
