"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_pa1010d_mini_gps_pcb_adafruit_pa1010d_mini_gps\current_version\working\working.kicad_sch"
"Date:","15/09/2023 18:54:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B1","1","BATTERYCR1220_2","BATTERYCR1220_2","working:CR1220-2","","",""
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"D3","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FB1","1","FERRITE","FERRITE-0805NO","working:0805-NO","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1, JP2","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1, R3","2","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"U2","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$1, U$17, U$19, U$21","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","GPS_PA1010D","GPS_PA1010D","working:GPS_PA1010D","","",""
